id	name
87983at40674	"cDNA FLJ58704, weakly similar to Cysteinyl-tRNA synthetase"
25855at40674	Protein SMG7
165940at40674	"EGF-like-domain, multiple 7, isoform CRA_b"
108817at40674	Serpin peptidase inhibitor clade I member 1 isoform 1
115905at40674	Tubulin--tyrosine ligase
72536at40674	Zinc finger protein 211
151563at40674	Translation initiation factor eIF-2B subunit alpha
203293at40674	Protein C10
159684at40674	AN1-type zinc finger protein 1
176038at40674	"Synaptonemal complex protein 3, isoform CRA_a"
124878at40674	Aldose 1-epimerase
88215at40674	Protein disulfide-isomerase A3
145758at40674	Olfactory receptor
155098at40674	Protein FAM92A
208659at40674	Ninjurin-1
30548at40674	Zinc finger BED domain-containing protein 6
159910at40674	OR10J5
132003at40674	"Capping protein (Actin filament) muscle Z-line, alpha 3"
159020at40674	Inactive peptidyl-prolyl cis-trans isomerase FKBP6
40662at40674	Oligophrenin-1
59409at40674	Tyrosine-protein phosphatase non-receptor type 11
28886at40674	PRPF6
173922at40674	Mediator of RNA polymerase II transcription subunit 7
200388at40674	"LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae), isoform CRA_b"
43531at40674	Pantothenate kinase 4
17250at40674	Plasma membrane calcium-transporting ATPase 3
205684at40674	"NHP2-like protein 1, N-terminally processed"
122135at40674	Spliceosome-associated protein CWC27 homolog
1228at40674	Laminin subunit alpha-2
185138at40674	Uncharacterized protein C22orf15
192763at40674	Trafficking protein particle complex subunit 2
161097at40674	Coiled-coil domain-containing protein 24
15742at40674	multidrug resistance-associated protein 1 isoform X1
114403at40674	"Solute carrier family 39 (Zinc transporter), member 8, isoform CRA_b"
62105at40674	"Ring finger protein 10, isoform CRA_a"
73121at40674	"Zinc finger protein 582, isoform CRA_a"
79064at40674	MED25
147600at40674	Nuclear distribution protein nudE-like 1
164323at40674	Tumor protein p63-regulated gene 1-like protein
127098at40674	Vacuolar protein sorting-associated protein 72 homolog
101645at40674	MPN domain-containing protein
118628at40674	N-acetylaspartylglutamate synthase A
165791at40674	coiled-coil domain-containing protein 113 isoform X1
148956at40674	Mevalonate kinase
40949at40674	Ubiquitinyl hydrolase 1
122791at40674	Quinone oxidoreductase-like protein 1
94724at40674	Zinc finger protein 239
119025at40674	"Ankyrin repeat and SOCS box-containing 10, isoform CRA_c"
121089at40674	Testicular tissue protein Li 108
127982at40674	IQCJ-SCHIP1
146750at40674	USF2
5819at40674	Proteasome adapter and scaffold protein ECM29
50958at40674	"cDNA FLJ11033 fis, clone PLACE1004203, highly similar to Semaphorin-7A"
1736at40674	teneurin-3 isoform X9
89725at40674	Meiosis-specific with OB domain-containing protein
106096at40674	Actin-related protein 2
161575at40674	"cDNA FLJ45793 fis, clone NT2RI2009233"
34558at40674	ITGB1
111667at40674	Testicular secretory protein Li 21
95785at40674	"CD36 antigen (Collagen type I receptor, thrombospondin receptor), isoform CRA_a"
96723at40674	Testicular tissue protein Li 220
209910at40674	DNA polymerase epsilon subunit 4
45489at40674	"cDNA FLJ45802 fis, clone NT2RI3001967, highly similar to Ankyrin repeat and SAM domain-containing protein 6"
192530at40674	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
141503at40674	"Protein YIPF3, 36 kDa form III"
59349at40674	Kelch repeat and BTB domain-containing protein 12
204771at40674	Histone H2AX
129641at40674	Ficolin-3
104485at40674	Dynein regulatory complex subunit 5
164629at40674	Ret finger protein-like 4B
146475at40674	Zinc finger protein DPF3
87585at40674	Probable ATP-dependent RNA helicase DDX43
155228at40674	Reticulocalbin-1
37125at40674	ZC3H13 protein
183141at40674	Homeobox protein MSX-1
200638at40674	transcription factor HES-5 isoform X1
23620at40674	EPHA10 protein
62499at40674	"cDNA FLJ53398, highly similar to Homo sapiens denticleless homolog (DTL), mRNA"
174082at40674	Spindlin interactor and repressor of chromatin-binding protein
197514at40674	"Cytochrome c oxidase subunit 5A, mitochondrial"
143106at40674	"Chromosome 2 open reading frame 33, isoform CRA_a"
91990at40674	"cDNA FLJ77657, highly similar to Homo sapiens DnaJ (Hsp40) homolog, subfamily C, member 3 (DNAJC3), mRNA"
22949at40674	"cDNA FLJ60689, highly similar to Adapter-related protein complex 4 epsilon-1 subunit"
151668at40674	NF-kappa-B inhibitor beta
110267at40674	Forkhead box protein C1
125179at40674	E3 ubiquitin-protein ligase NHLRC1
15760at40674	"cDNA FLJ78685, highly similar to Homo sapiens myosin binding protein C, slow type (MYBPC1), transcript variant 2, mRNA"
100346at40674	PWWP domain-containing protein 2B
45076at40674	Myogenesis-regulating glycosidase
72643at40674	"Ankyrin repeat domain 13, isoform CRA_b"
45741at40674	RTN4
177763at40674	DNAJB9 protein
209567at40674	28 kDa heat- and acid-stable phosphoprotein
170275at40674	Receptor-transporting protein 3
94510at40674	"Synaptotagmin III, isoform CRA_a"
91602at40674	Eukaryotic peptide chain release factor subunit 1
22758at40674	ubiquitin carboxyl-terminal hydrolase 15 isoform 8
11903at40674	Roundabout homolog 2
80899at40674	Peroxisomal acyl-coenzyme A oxidase 2
66204at40674	WSC domain-containing protein 2
63129at40674	Ecto-NOX disulfide-thiol exchanger 1 isoform 1
170702at40674	CLK4-associating serine/arginine rich protein isoform X2
201583at40674	RPP21
140156at40674	RNA-binding protein 34
209507at40674	C-X-C motif chemokine 13
169854at40674	OR13H1
81566at40674	Thyroid hormone nuclear receptor beta variant 1
137843at40674	Methylthioribose-1-phosphate isomerase
165294at40674	BTB/POZ domain-containing protein 19
142345at40674	Olfactory receptor 2T2
1139at40674	Fibrillin-2 C-terminal peptide
76523at40674	"cAMP-specific 3',5'-cyclic phosphodiesterase 7B"
185817at40674	Gastrokine-2
201220at40674	Mitochondrial pyruvate carrier
137216at40674	"Zinc finger protein 664, isoform CRA_a"
110696at40674	"Keratin, type II cytoskeletal 72"
113978at40674	Zinc finger CCHC domain-containing protein 12
108555at40674	Septin 7 variant 4
182446at40674	Lysosomal-associated transmembrane protein 4B
183489at40674	Homeobox protein engrailed-1
144827at40674	olfactory receptor 10G2
62633at40674	Lysine-specific histone demethylase 1B
77344at40674	Heat shock factor protein 5
25391at40674	"Sorting nexin 13, isoform CRA_b"
204549at40674	Insulin-like growth factor II transcript variant 3 isoform 1
75129at40674	T-complex protein 1 subunit beta
46456at40674	H(+)/Cl(-) exchange transporter 4
137604at40674	Serine/threonine-protein kinase H2
22853at40674	Nuclear pore complex protein Nup153
208992at40674	Serine-rich and transmembrane domain-containing protein 1
136946at40674	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
106348at40674	COL1A1
91184at40674	Endoplasmic reticulum lectin 1
64221at40674	Zinc finger protein 10
206563at40674	"Succinate dehydrogenase assembly factor 3, mitochondrial"
150665at40674	OR1D4
20425at40674	"cDNA, FLJ94991, highly similar to Homo sapiens integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1"
201079at40674	"HCG2042738, isoform CRA_b"
98982at40674	Ectonucleotide pyrophosphatase/phosphodiesterase family member 6
87577at40674	RUN and FYVE domain-containing protein 1 isoform X3
160345at40674	RNA-binding protein 43
125474at40674	"Cannabinoid receptor 2 (Macrophage), isoform CRA_a"
97453at40674	Carcinoembryonic antigen-related cell adhesion molecule 16
107361at40674	"cDNA FLJ56162, highly similar to N-acetylgalactosamine kinase"
104734at40674	Eukaryotic initiation factor 4A-II
59776at40674	MAGUK p55 subfamily member 4
191203at40674	Syndecan-3
208905at40674	40S ribosomal protein S21
91213at40674	"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A"
128083at40674	PI-PLC X domain-containing protein 2
200878at40674	CDKN2A
71471at40674	"Zinc finger protein, subfamily 1A, 2 (Helios), isoform CRA_c"
33889at40674	ARHGAP20
199588at40674	Uncharacterized protein C11orf97
68076at40674	PHD finger protein 21A
94475at40674	BTG3 associated nuclear protein isoform 1
192874at40674	RP1-112K5.2
51461at40674	AP-1 complex subunit gamma-like 2
153332at40674	TRAF3-interacting JNK-activating modulator
187709at40674	CD320 antigen
138305at40674	Myc proto-oncogene protein
190214at40674	Fibroblast growth factor-binding protein 3
171073at40674	GINS complex subunit 3 isoform 1
103921at40674	Regulator of chromosome condensation 1 isoform 2
5650at40674	Fer-1-like protein 6
201278at40674	"Receptor (Calcitonin) activity modifying protein 3, isoform CRA_a"
182523at40674	"GTPase HRas, N-terminally processed"
79383at40674	PIP5K1-beta
34090at40674	FAM214A
123243at40674	Neurofilament light polypeptide
92446at40674	"THUMP domain containing 3, isoform CRA_a"
114752at40674	"cDNA FLJ43018 fis, clone BRTHA2017353"
197733at40674	"Protein phosphatase 1, regulatory (Inhibitor) subunit 1B (Dopamine and cAMP regulated phosphoprotein, DARPP-32), isoform CRA_a"
132462at40674	"cDNA FLJ60850, highly similar to Probable G-protein coupled receptor 21"
19463at40674	PTK7
21298at40674	GATOR complex protein WDR59
134056at40674	"POU domain, class 3, transcription factor 3"
201281at40674	Sperm protein 17
23907at40674	RC3H1 protein
9999at40674	Microtubule cross-linking factor 1
194976at40674	NADH dehydrogenase 
22195at40674	Coiled-coil domain-containing protein 141
202882at40674	"Iron-sulfur cluster assembly 2 homolog, mitochondrial"
186326at40674	"Mitochondrial ribosomal protein L49, isoform CRA_b"
59045at40674	RNF19B
102352at40674	"cDNA FLJ54917, highly similar to Lymphocyte-specific adapter protein Lnk"
108483at40674	Chitinase domain-containing protein 1
165587at40674	Syntenin-2
137210at40674	Hepatocyte nuclear factor 3-alpha
204811at40674	Amphiregulin
134949at40674	Neurofilament medium polypeptide
3429at40674	Receptor-type tyrosine-protein phosphatase beta
83204at40674	Non-specific serine/threonine protein kinase
143443at40674	Mitochondrial dynamics protein MID49
23892at40674	Cation-transporting ATPase
148193at40674	Olfactory receptor
213707at40674	Leydig cell tumor 10 kDa protein homolog
186879at40674	"Transmembrane protein 51, isoform CRA_b"
61036at40674	Centrosomal protein of 95 kDa
38244at40674	Zinc finger protein 33A
156280at40674	"Transmembrane protein 106B, isoform CRA_a"
180211at40674	TATA box-binding protein-like protein 1
21280at40674	Ankyrin repeat domain-containing protein 27
156274at40674	Copper homeostasis protein cutC homolog
106210at40674	Beta-actin-like protein 2
174323at40674	Sepiapterin reductase
174721at40674	Protein KTI12 homolog
146096at40674	Kappa-type opioid receptor
136416at40674	"cDNA FLJ52744, highly similar to Protein FAM98A"
148923at40674	Proto-oncogene Mas
161058at40674	BEN domain-containing protein 6
3310at40674	Protein sidekick-1
70811at40674	"Likely ortholog of mouse D11lgp2, isoform CRA_b"
47921at40674	Zinc finger protein 717
12474at40674	Probable phospholipid-transporting ATPase VD
203115at40674	Neurturin
166409at40674	Methyltransferase-like 26
192711at40674	Protein pitchfork
174315at40674	Seven in absentia homolog 3
193030at40674	Killer cell lectin-like receptor subfamily F member 1
116740at40674	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4
211910at40674	Liver-expressed antimicrobial peptide 2
132470at40674	G protein-coupled receptor 20 variant
12397at40674	androglobin isoform X10
65474at40674	PWWP domain-containing protein MUM1
78455at40674	F-box/LRR-repeat protein 17
30968at40674	Gamma-tubulin complex component
77093at40674	Negative regulator of reactive oxygen species
154401at40674	MGC26694
207178at40674	"Chromosome 11 open reading frame 24, isoform CRA_a"
198317at40674	Interferon-induced transmembrane protein 10
83696at40674	"Deafness, autosomal dominant 5, isoform CRA_a"
131250at40674	"Chromosome 11 open reading frame 54, isoform CRA_a"
164061at40674	Cdc42 effector protein 1
211869at40674	barrier-to-autointegration factor-like protein isoform X1
170648at40674	Testicular tissue protein Li 153
44656at40674	Desmoglein-2
129178at40674	Protein SIX6OS1
99234at40674	EMR3 protein
159199at40674	Brorin
175209at40674	Peroxisomal coenzyme A diphosphatase NUDT7
163471at40674	Cleavage and polyadenylation specificity factor subunit 6
195943at40674	Musculin
80577at40674	TRIM27
99253at40674	"cDNA FLJ57131, highly similar to Protein FAM20A"
24779at40674	"Transportin 3, isoform CRA_b"
32992at40674	DNA-binding protein RFX6
36753at40674	P5CS
177507at40674	transcription elongation factor A N-terminal and central domain-containing protein 2 isoform X1
167461at40674	R-spondin-4
86206at40674	Ras-GEF domain-containing family member 1C
75749at40674	Diacylglycerol kinase
50701at40674	Phosphate transporter
147266at40674	Protein ARMCX6
107194at40674	"Glutaryl-Coenzyme A dehydrogenase, isoform CRA_a"
22643at40674	Probable global transcription activator SNF2L1
197170at40674	Interleukin-22
210336at40674	Somatoliberin
6167at40674	E3 ubiquitin-protein ligase UBR3
168746at40674	"cDNA FLJ39996 fis, clone STOMA2002166, highly similar to Splicing factor 3B subunit 4"
109165at40674	"NAD kinase, isoform CRA_a"
42672at40674	G protein-coupled receptor kinase interactor 1 variant
156016at40674	"cDNA FLJ51911, highly similar to Transcription elongation factor A protein 1"
190209at40674	Ribosomal RNA processing protein 36 homolog
102656at40674	Ankyrin repeat domain-containing protein 34C
137882at40674	disintegrin and metalloproteinase domain-containing protein 28 isoform X7
112840at40674	Phosphatase and actin regulator
207960at40674	T-cell leukemia translocation-altered gene protein
98147at40674	"Paired box gene 8, isoform CRA_c"
62337at40674	Uncharacterized protein C2orf42
171060at40674	Elongin BC and Polycomb repressive complex 2-associated protein
92447at40674	Acetylcholine receptor subunit beta
166682at40674	PRKC apoptosis WT1 regulator protein
67850at40674	Zinc finger protein DZIP1L
15247at40674	AK 9
68838at40674	Rho guanine nucleotide exchange factor 37
163661at40674	"Short-chain dehydrogenase/reductase, isoform CRA_b"
28054at40674	Centrosomal protein of 162 kDa
159002at40674	immunoglobulin superfamily member 5 isoform X1
79657at40674	Interferon regulatory factor 2-binding protein 1
29166at40674	"cDNA FLJ37361 fis, clone BRAMY2023514, highly similar to Protocadherin-20"
196677at40674	Allergin-1
211028at40674	C-X-C motif chemokine 9
8036at40674	Bromodomain adjacent to zinc finger domain protein 2A
140127at40674	Homer protein homolog 3
150807at40674	"Chromosome 1 open reading frame 51, isoform CRA_c"
178048at40674	"Crystallin, gamma D"
127924at40674	Inhibin beta E chain
128387at40674	Aflatoxin B1 aldehyde reductase member 4
126164at40674	"Calcium binding protein 39-like, isoform CRA_a"
17065at40674	Cartilage intermediate layer protein 1 C2
186557at40674	Calcium channel flower homolog
7267at40674	Laminin subunit alpha-4
158983at40674	"Impact homolog (Mouse), isoform CRA_c"
17992at40674	SYNGAP1
30276at40674	"Glutamate receptor ionotropic, kainate 3"
200151at40674	Choriogonadotropin subunit beta variant 2
73116at40674	Activin receptor type-2A
159717at40674	"Tumor necrosis factor receptor superfamily, member 14 (Herpesvirus entry mediator), isoform CRA_a"
199203at40674	Apolipoprotein L domain containing 1
75173at40674	Histone deacetylase 10
173748at40674	Sphingomyelin synthase-related protein 1
100136at40674	"Creatine kinase U-type, mitochondrial"
113226at40674	"Uncharacterized protein C10orf67, mitochondrial"
71156at40674	Nucleolar complex protein 2 homolog
17833at40674	Coiled-coil domain-containing protein 171
199191at40674	FAM156A
21659at40674	"cDNA FLJ60851, highly similar to Ephrin type-B receptor 2"
213955at40674	Thymosin beta-10
10780at40674	Intraflagellar transport protein 140 homolog
182080at40674	"ATP synthase subunit O, mitochondrial"
118565at40674	"Deoxyribonuclease II, lysosomal, isoform CRA_a"
112080at40674	Protein FAM214B
53465at40674	Sperm-associated antigen 5
139098at40674	C-type lectin domain family 4 member K
72781at40674	Pre-mRNA-splicing factor CWC22 homolog
107778at40674	Testicular tissue protein Li 127
42726at40674	"Chromosome 1 open reading frame 112, isoform CRA_a"
13289at40674	"Zinc finger protein 106 homolog (Mouse), isoform CRA_c"
67823at40674	EDEM2
159847at40674	RNA-binding protein PNO1
120582at40674	cDNA FLJ77804
157150at40674	Forkhead box protein S1
175947at40674	Protein phosphatase 1 regulatory subunit 42
114626at40674	Carbohydrate sulfotransferase 14
72176at40674	MSTO1
79396at40674	Receptor protein serine/threonine kinase
51247at40674	Protein fem-1 homolog B
86922at40674	Cytochrome c oxidase subunit 1
178670at40674	Peptidylprolyl isomerase
54500at40674	"alpha-1,2-Mannosidase"
30673at40674	ITPR-interacting domain-containing 1
158251at40674	Pancreas transcription factor 1 subunit alpha
93006at40674	Macrophage colony-stimulating factor 1
205348at40674	Small nuclear ribonucleoprotein Sm D2
171154at40674	tRNA selenocysteine 1-associated protein 1
44439at40674	Armadillo repeat-containing protein 3
190825at40674	Peptidoglycan recognition protein 1
117840at40674	Cell division cycle protein 123 homolog
120498at40674	"Solute carrier family 35, member E1, isoform CRA_c"
136114at40674	"HemK methyltransferase family member 1, isoform CRA_a"
42065at40674	Erythrocyte membrane protein band 4.1 like 4B variant
169046at40674	Syntaxin-12
139107at40674	very-long-chain 3-oxoacyl-CoA reductase isoform X2
157549at40674	Single-stranded DNA-binding protein 3
93054at40674	PPP2R3C
2500at40674	Cation-independent mannose-6-phosphate receptor
181023at40674	Rho-related GTP-binding protein RhoF
103709at40674	"Beta-1,4-galactosyltransferase 6"
115109at40674	NADP-dependent oxidoreductase domain-containing protein 1
144569at40674	Tenomodulin
157525at40674	Transcriptional adapter 2-beta
211444at40674	Protein S100-G
89983at40674	Transmembrane 7 superfamily member 3
49829at40674	PiggyBac transposable element-derived protein 2
63650at40674	"cDNA FLJ30470 fis, clone BRAWH1000040, highly similar to Rap1 GTPase-GDP dissociation stimulator 1"
102132at40674	"LanC lantibiotic synthetase component C-like 1 (Bacterial), isoform CRA_b"
83869at40674	"cDNA FLJ35111 fis, clone PLACE6007180, highly similar to Coronin-6"
104643at40674	Mu opioid receptor splice variant MOR-1H
133835at40674	"TAR DNA binding protein, isoform CRA_b"
125935at40674	"Amnionless homolog (Mouse), isoform CRA_a"
105097at40674	Ectonucleoside triphosphate diphosphohydrolase 8
87696at40674	Neutrophil cytosolic factor 2 isoform 1
59784at40674	Ubiquitin carboxyl-terminal hydrolase 49
43724at40674	ZNF341 protein
42374at40674	Protein FAM171B
27530at40674	Potassium voltage-gated channel subfamily H member 3
194240at40674	"cDNA, FLJ95131, highly similar to Homo sapiens nucleolar and coiled-body phosphoprotein 1 (NOLC1), mRNA"
167875at40674	"Coenzyme Q4 homolog (Yeast), isoform CRA_a"
18732at40674	SLC4A10
179550at40674	Transmembrane protein 199
162163at40674	MOB kinase activator 3C
200288at40674	"28S ribosomal protein S16, mitochondrial"
131891at40674	Potassium channel subfamily K member 12
85946at40674	Cytochrome P450 2A13
112542at40674	Leiomodin-1
201915at40674	Protein shisa-like-2B
64086at40674	ATP-binding cassette sub-family E member 1
92414at40674	Phosphatidylserine synthase 1
14850at40674	methionine synthase isoform X5
123062at40674	Trichohyalin-like protein 1
152442at40674	Olfactory receptor
174626at40674	RING finger protein 151
199267at40674	Nucleotide triphosphate diphosphatase NUDT15
63457at40674	Nuclear protein MDM1
58002at40674	"Nuclear receptor subfamily 2, group C, member 2, isoform CRA_a"
112166at40674	SH2 domain-containing protein 4A
14282at40674	Contactin-associated protein-like 5
80749at40674	SAM domain-and HD domain-containing protein 1 variant
142837at40674	Mitochondrial mRNA pseudouridine synthase RPUSD3
118650at40674	"cDNA FLJ51323, highly similar to Short-chain specific acyl-CoA dehydrogenase, mitochondrial"
122781at40674	Opsin-5
23849at40674	DNA mismatch repair protein Msh3
92023at40674	Amyloid-beta A4 precursor protein-binding family A member 3
52790at40674	"Hydroxysteroid (17-beta) dehydrogenase 4, isoform CRA_b"
195419at40674	"Chromosome 12 open reading frame 52, isoform CRA_a"
99471at40674	"Probable D-lactate dehydrogenase, mitochondrial"
162479at40674	trypsin-1 isoform X1
81999at40674	Zinc finger protein 648
75261at40674	Chromatin assembly factor 1 subunit B
34050at40674	serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform 12
116835at40674	UDP-glucose 4-epimerase
158182at40674	5'-AMP-activated protein kinase subunit beta-2
192842at40674	Diphosphoinositol polyphosphate phosphohydrolase NUDT4B
17009at40674	"cDNA FLJ14161 fis, clone NT2RM2001803, highly similar to IkappaB kinase complex-associated protein"
155250at40674	Deoxyhypusine hydroxylase
176442at40674	Coiled-coil domain-containing protein 69
89317at40674	Cytochrome P450 2U1
213605at40674	Mitotic-spindle organizing protein 1
42230at40674	Ras GTPase-activating protein 4
125202at40674	Protein FAM83A
12605at40674	Contactin-associated protein 1
73895at40674	TBC1 domain family member 19
187506at40674	Pyrin and HIN domain-containing protein 1
180886at40674	26S proteasome non-ATPase regulatory subunit 9
136133at40674	"Protein phosphatase 1, regulatory subunit 7, isoform CRA_b"
55643at40674	ATP-binding cassette sub-family F member 3 isoform 1
178644at40674	"Armadillo repeat containing 7, isoform CRA_c"
138435at40674	Erlin-2
65842at40674	Macoilin
47160at40674	DNA replication licensing factor MCM7
130254at40674	Vacuolar protein sorting-associated protein 37A
170752at40674	"RAB27A, member RAS oncogene family, isoform CRA_a"
212344at40674	Steroid receptor-associated and regulated protein
71412at40674	Spermatogenesis-associated protein 7
173923at40674	Rho-related GTP-binding protein RhoN
40819at40674	Plakophilin-2
40958at40674	PDZ domain-containing protein 7
85902at40674	Cryptochrome-2
130091at40674	docking protein 6 isoform X2
48203at40674	"F-box protein 42, isoform CRA_a"
131559at40674	Beta-2-glycoprotein 1
7529at40674	Signal-induced proliferation-associated 1-like protein 1
80782at40674	7-dehydrocholesterol reductase isoform 1
179380at40674	Ras-related protein M-Ras
9023at40674	Myosin-7B
188650at40674	ER membrane protein complex subunit 10
63463at40674	GTP-binding protein 1
180673at40674	Nuclear receptor-interacting protein 3
119252at40674	NCK adaptor protein 2 isoform 1
84732at40674	UDP-glucuronosyltransferase 1-4
25076at40674	"TBC1 domain family, member 18"
172691at40674	Probable inactive serine protease 37
139949at40674	Opioid growth factor receptor-like protein 1
115772at40674	Carnosine N-methyltransferase
57959at40674	RING finger protein 207
62088at40674	Highly divergent homeobox
133597at40674	Golgi-associated olfactory signaling regulator
21583at40674	"Potassium voltage-gated channel, subfamily H (Eag-related), member 2, isoform CRA_c"
154780at40674	Hsp70-binding protein 1
67846at40674	Kinesin-like protein KIFC2
20935at40674	SLC12A2 protein
160198at40674	MAP9 protein
213483at40674	Cortexin-2
23480at40674	"cDNA FLJ77978, highly similar to Homo sapiens unc-5 homolog C (C. elegans) (UNC5C), mRNA"
185683at40674	Clathrin light chain
152279at40674	Leucine-rich repeat-containing protein 58
43717at40674	Alpha 1 type XXI collagen
160892at40674	Olfactory receptor
152940at40674	Protein Tob1
128148at40674	Prosaposin receptor GPR37L1
168869at40674	Gap junction beta-7 protein
118458at40674	"Thioredoxin interacting protein, isoform CRA_a"
95964at40674	BTN2A1
47894at40674	"cDNA FLJ77924, highly similar to Homo sapiens GLI-Kruppel family member HKR3, mRNA"
172536at40674	"HLA class II histocompatibility antigen, DQ alpha 2 chain"
63374at40674	Arylsulfatase J
6776at40674	Putative Polycomb group protein ASXL3
195979at40674	Retbindin
50143at40674	TMC2
121801at40674	"cDNA FLJ54492, highly similar to Eukaryotic translation initiation factor 4B"
62292at40674	"Cytoplasmic polyadenylation element binding protein 3, isoform CRA_b"
32597at40674	Protein FAM160A1
146502at40674	Carbonic anhydrase 13
211499at40674	Serine protease inhibitor Kazal-type 6
50221at40674	Neuroligin-2
123015at40674	"Proliferation-associated 2G4, 38kDa, isoform CRA_a"
27292at40674	"cDNA FLJ14024 fis, clone HEMBA1003646, highly similar to FERM domain-containing protein 4B"
138443at40674	"Nudix (Nucleoside diphosphate linked moiety X)-type motif 9, isoform CRA_b"
79354at40674	Monocarboxylate transporter 9
203719at40674	Eukaryotic translation initiation factor 3 subunit J
199445at40674	DNA-directed RNA polymerase III subunit RPC10
134717at40674	Probable G-protein coupled receptor 142
202561at40674	dCTP pyrophosphatase 1
29763at40674	"Type II inositol 3,4-bisphosphate 4-phosphatase"
99419at40674	N-acylneuraminate cytidylyltransferase
175509at40674	"Lipoma HMGIC fusion partner-like 2, isoform CRA_a"
189240at40674	"HCG2028821, isoform CRA_h"
209196at40674	Guanylin
191418at40674	Interleukin-23 subunit alpha
184439at40674	Suprabasin
157064at40674	Arginine-fifty homeobox
174683at40674	"cDNA FLJ56700, highly similar to cAMP response element-binding protein"
130663at40674	Interferon-related developmental regulator 2
162537at40674	MGC13024
204536at40674	Interleukin-4
147285at40674	Olfactory receptor
113176at40674	Serpin I2
90572at40674	Interferon regulatory factor 4
172854at40674	Mitochondrial peptide methionine sulfoxide reductase
43398at40674	Zinc finger protein 169
25174at40674	"KIAA0256 gene product, isoform CRA_a"
44266at40674	Mastermind-like protein 2
192339at40674	Cytosolic iron-sulfur assembly component 2B
78170at40674	Brain-enriched guanylate kinase-associated protein
19187at40674	"cDNA FLJ52401, highly similar to Integrin alpha-10"
25961at40674	"Protocadherin-12, secreted form"
17631at40674	Metalloendopeptidase
78715at40674	"alpha-(1,3)-fucosyltransferase 10 isoform X4"
100079at40674	SH2B adapter protein 2
211452at40674	"Cell division cycle 26, isoform CRA_a"
58283at40674	Stromal interaction molecule 2
102949at40674	BEN domain containing 5 isoform 1
151228at40674	Homeobox protein Hox-A1
120869at40674	Methyltransferase-like protein
139891at40674	Cytosolic arginine sensor for mTORC1 subunit 2
114371at40674	Full-length cDNA clone CS0DI011YN22 of Placenta of Homo sapiens (human)
118019at40674	Myeloid/lymphoid or mixed-lineage leukemia translocated to 3 isoform 1
213518at40674	cAMP-dependent protein kinase inhibitor
12638at40674	centrosomal protein of 170 kDa isoform X1
181272at40674	Embryonic polyadenylate-binding protein 2
67936at40674	ral guanine nucleotide dissociation stimulator-like 2 isoform X1
166613at40674	"Follistatin, isoform CRA_c"
117966at40674	Prolactin regulatory element-binding protein
155941at40674	Olfactory receptor
26060at40674	Serine/threonine-protein kinase D3
169019at40674	"Synaptophysin-like 1, isoform CRA_a"
206493at40674	UBA-like domain-containing protein 2
55499at40674	Zinc transporter 5
191633at40674	Thioredoxin-like protein 4A
75519at40674	GNL1
104996at40674	Leiomodin-3
103487at40674	Molybdate-anion transporter
56929at40674	PDE4A
101321at40674	transmembrane protein 117 isoform X4
132941at40674	"cDNA, FLJ78861, highly similar to 3'(2'),5'-bisphosphate nucleotidase 1"
200096at40674	Fatty acid binding protein 5 (Psoriasis-associated)
110709at40674	CCB peptide
84264at40674	EBF2 protein
15083at40674	WD repeat-containing protein 11
121050at40674	CDCA7
4673at40674	Structural maintenance of chromosomes flexible hinge domain-containing protein 1
213041at40674	Protein SREK1IP1
71250at40674	"SAFB-like, transcription modulator, isoform CRA_a"
98462at40674	Cartilage matrix protein
73828at40674	"Nuclear receptor subfamily 4, group A, member 1, isoform CRA_d"
22320at40674	Protein fantom
73548at40674	"Recombining binding protein suppressor of hairless (Drosophila)-like, isoform CRA_a"
11274at40674	zinc finger protein 521 isoform X2
153066at40674	Olfactory receptor 52W1
190045at40674	Centromere protein V
207373at40674	Histone H2B type 3-B
70315at40674	sorting nexin-27 isoform X7
140110at40674	Serine racemase
189956at40674	Regulated endocrine-specific protein 18
110480at40674	Bone morphogenetic protein 2
197631at40674	40S ribosomal protein S17
13635at40674	protein Shroom3 isoform X5
148914at40674	"Chromosome 2 open reading frame 34, isoform CRA_a"
96797at40674	Kelch repeat and BTB domain-containing protein 13
83157at40674	Zinc finger and SCAN domain-containing protein 22
166121at40674	SIX homeobox 2
177976at40674	Homeobox protein DLX-6
10960at40674	SET-binding protein
148903at40674	60S acidic ribosomal protein P0
7906at40674	Tet oncogene family member 2
81342at40674	Chromodomain Y-like protein 2
124061at40674	"Polymerase (DNA-directed), delta 3, accessory subunit, isoform CRA_a"
154574at40674	Chromobox protein homolog 6
188443at40674	"Tumor necrosis factor (Ligand) superfamily, member 4 (Tax-transcriptionally activated glycoprotein 1, 34kDa), isoform CRA_a"
164000at40674	"Stomatin, isoform CRA_a"
61097at40674	"RAN binding protein 9, isoform CRA_a"
149373at40674	Glutamate-rich protein 5
140913at40674	Ankyrin repeat and SOCS box protein 8
6169at40674	Plexin-B2
