id	name
178201at40674	"HCG40828, isoform CRA_a (REC114)"
211913at40674	Pancreatic progenitor cell differentiation and proliferation factor-like protein (PPDPFL)
14498at40674	Unconventional myosin-XVI (MYO16)
45315at40674	Ubinuclein-2 (UBN2)
36916at40674	cTAGE family member 9 (CTAGE9)
109607at40674	Insulinoma-associated protein 2 (INSM2)
117472at40674	Sialic acid-binding Ig-like lectin 11 (SIGLEC11)
110917at40674	Pregnancy-associated glycoprotein (PGA4)
170723at40674	SLC39A7 (SLC39A7)
138332at40674	MTAP (MTAP)
209533at40674	Selenoprotein H (SELENOH)
155667at40674	Coiled-coil domain-containing protein 77 (CCDC77)
58018at40674	Histone-lysine N-methyltransferase (SETD3)
210545at40674	"Proline-rich nuclear receptor coactivator 2, isoform CRA_a (PNRC2)"
195150at40674	"Mitochondrial ribosomal protein L14, isoform CRA_b (MRPL14)"
21928at40674	Phospholipid-transporting ATPase (ATP9A)
54293at40674	solute carrier family 28 member 3 isoform X1 (SLC28A3)
183250at40674	Melanoma-associated antigen H1 (MAGEH1)
118664at40674	"cDNA FLJ52586, highly similar to Homo sapiens transmembrane protein 49 (TMEM49), mRNA (TMEM49;VMP1)"
45680at40674	"cDNA FLJ38014 fis, clone CTONG2012607 (TANGO6)"
205001at40674	Uncharacterized protein C20orf202 (C20orf202)
195664at40674	Membrane-spanning 4-domains subfamily A member 5 (MS4A5)
111468at40674	Cation channel sperm-associated protein 2 (CATSPER2)
212176at40674	Protein FAM240A (FAM240A)
103522at40674	A-kinase anchor protein 5 (AKAP5)
102801at40674	"cDNA FLJ58014, highly similar to Homo sapiens programmed cell death 4, transcript variant 1, mRNA (PDCD4)"
201848at40674	Uncharacterized protein C8orf88 (C8orf88)
22975at40674	FH1/FH2 domain-containing protein 1 variant (FHOD1)
137372at40674	m7GpppX diphosphatase (DCPS)
165232at40674	Transmembrane epididymal protein 1 (TEDDM1)
150938at40674	Acyl-CoA wax alcohol acyltransferase 2 (AWAT2)
40953at40674	Leucine-rich repeat and death domain-containing protein 1 (LRRD1)
114246at40674	Carbohydrate sulfotransferase (CHST11)
118552at40674	D-amino-acid oxidase isoform 1 (DAO)
108986at40674	Terminal nucleotidyltransferase 5B (FAM46B)
172425at40674	Proteasome subunit beta type-3 (PSMB3)
115689at40674	Cyclin-dependent kinase-like 1 (CDKL1)
42616at40674	Low-density lipoprotein receptor-related protein 3 (LRP3)
4904at40674	MYO9B variant protein (MYO9B)
71753at40674	"Chromosome 6 open reading frame 113, isoform CRA_b (ZUFSP)"
77007at40674	"cDNA FLJ53979, highly similar to DnaJ homolog subfamily C member 11 (DNAJC11)"
19301at40674	Homeodomain-interacting protein kinase 2 (HIPK2)
25445at40674	"Collagen, type IV, alpha 2, isoform CRA_a (COL4A2)"
64853at40674	ABCF1 (ABCF1)
62432at40674	TGF-beta receptor type-2 (TGFBR2)
13717at40674	"Ras responsive element binding protein 1, isoform CRA_a (RREB1)"
164107at40674	Ribosomal RNA small subunit methyltransferase NEP1 (EMG1)
649at40674	Epiplakin (EPPK1)
22470at40674	"Nicotinamide nucleotide transhydrogenase, isoform CRA_a (NNT)"
57906at40674	von Willebrand factor A domain-containing protein 7 isoform X1 (VWA7)
70128at40674	coiled-coil domain-containing protein 93 isoform X4 (CCDC93)
5359at40674	RTTN (RTTN)
60560at40674	"Asparagine--tRNA ligase, cytoplasmic (NARS)"
70460at40674	Acyloxyacyl hydrolase (AOAH)
75888at40674	"cDNA FLJ30070 fis, clone ASTRO2000046, highly similar to CD166 ANTIGEN (ALCAM)"
175202at40674	"cDNA FLJ57768, highly similar to Ras-related protein Rab-1A (RAB1A)"
124696at40674	"cDNA FLJ59716, highly similar to Vacuolar protein sorting 26A (VPS26A)"
193766at40674	Claudin-9 (CLDN9)
50083at40674	Tyrosine-protein kinase Tec (TEC)
168777at40674	"Dimethyladenosine transferase 2, mitochondrial (TFB2M)"
137924at40674	Olfactory receptor 5K4 (OR5K4)
58107at40674	"cDNA FLJ51730, highly similar to Zinc finger protein 408 (ZNF408)"
73000at40674	Small conductance calcium-activated potassium channel protein 3 (KCNN3)
12463at40674	Rho-associated protein kinase 1 (ROCK1)
7815at40674	autophagy-related protein 2 homolog A isoform X7 (ATG2A)
179355at40674	Glutathione peroxidase 1 (GPX1)
170469at40674	LRRN4 C-terminal-like protein (LRRN4CL)
166268at40674	Catechol O-methyltransferase domain-containing protein 1 (COMTD1)
133379at40674	Caveolae-associated protein 4 (CAVIN4)
191325at40674	Trafficking protein particle complex subunit 1 (TRAPPC1)
159393at40674	Lysophospholipase D GDPD3 (GDPD3)
205020at40674	Processed Osteocrin (OSTN)
38108at40674	"cDNA FLJ56028, highly similar to Tripartite motif-containing protein 3 (TRIM3)"
50668at40674	"Calmin (Calponin-like, transmembrane) (CLMN)"
32036at40674	ADAMTS8 protein (ADAMTS8)
165850at40674	Rab-like protein 3 (RABL3)
8717at40674	inaD-like protein isoform X15 (PATJ)
91705at40674	Uncharacterized protein KIAA1614 (KIAA1614)
119019at40674	Carbonic anhydrase IX isoform 1 (CA9)
29713at40674	G2/mitotic-specific cyclin-B3 (CCNB3)
191706at40674	Transmembrane protein 220 (TMEM220)
107929at40674	Protein phosphatase 1J (PPM1J)
76062at40674	Testis tissue sperm-binding protein Li 37a (UAP1)
104253at40674	Protein Wnt (WNT8A)
185453at40674	UBE2F (UBE2F)
68971at40674	HCRCN81 protein (C2orf68;HCRCN81;USP39)
9664at40674	adhesion G protein-coupled receptor L2 isoform X1 (ADGRL2)
10642at40674	neurofascin isoform X32 (NFASC)
88786at40674	Activating transcription factor 7-interacting protein 2 (ATF7IP2)
210310at40674	"Cytochrome c oxidase subunit 7A2, mitochondrial (COX7A2)"
61947at40674	potassium voltage-gated channel subfamily D member 3 isoform X6 (KCND3)
170447at40674	"Frequenin homolog (Drosophila), isoform CRA_a (FREQ;NCS1)"
102478at40674	"Elongation factor Tu, mitochondrial (TUFM)"
169912at40674	"HCG2001997, isoform CRA_c (NICN1)"
80762at40674	Fibrinogen alpha chain (FGA)
93133at40674	"Chromobox homolog 4 (Pc class homolog, Drosophila), isoform CRA_a (CBX4)"
110013at40674	"PHD finger protein 7, isoform CRA_a (PHF7)"
158966at40674	IGF-like family receptor 1 (IGFLR1)
24036at40674	Aminopeptidase (ERAP2)
151609at40674	Eukaryotic translation initiation factor 2 subunit 1 (EIF2S1)
187263at40674	Exocyst complex component 1-like (EXOC1L)
29153at40674	"Vacuolar protein sorting 39 (Yeast), isoform CRA_b (VPS39)"
193299at40674	Tubulin polymerization-promoting protein family member 2 (TPPP2)
184823at40674	Marginal zone B- and B1-cell-specific protein (MZB1)
99291at40674	"Docking protein 3, isoform CRA_a (DOK3)"
112796at40674	G-protein coupled receptor 39 (GPR39)
190911at40674	AP-1 complex subunit sigma-3 (AP1S3)
116778at40674	"cDNA, FLJ93580, highly similar to Homo sapiens TRAF family member-associated NFKB activator (TANK), transcript variant 1, mRNA (TANK)"
208517at40674	"ATP synthase-coupling factor 6, mitochondrial (ATP5J)"
52575at40674	Rho GTPase-activating protein 4 (ARHGAP4)
46509at40674	Centrosomal protein of 131 kDa (CEP131)
75896at40674	Rho GTPase-activating protein 36 (ARHGAP36)
47130at40674	E3 ubiquitin-protein ligase SH3RF1 (SH3RF1)
184450at40674	Homeobox protein GBX-2 (GBX2)
6918at40674	Nucleoprotein TPR (TPR)
60026at40674	"cDNA FLJ61325, highly similar to Homo sapiens glycerol-3-phosphate acyltransferase, mitochondrial (GPAM), mRNA (GPAT2)"
76456at40674	N-acetylgalactosamine-6-sulfatase (GALNS)
72218at40674	FATP-3 (SLC27A3)
212071at40674	Transcription elongation factor A protein-like 9 (TCEAL9)
139678at40674	"Acyl-Coenzyme A binding domain containing 3, isoform CRA_a (ACBD3)"
189355at40674	Histidine triad nucleotide-binding protein 3 (HINT3)
202194at40674	Serine/arginine-rich-splicing factor 7 (SRSF7)
3925at40674	StAR-related lipid transfer protein 9 (STARD9)
178290at40674	Suppressor APC domain-containing protein 2 (SAPCD2)
29354at40674	Cytosolic 10-formyltetrahydrofolate dehydrogenase (ALDH1L1)
98567at40674	"Ectonucleoside triphosphate diphosphohydrolase 5, isoform CRA_c (ENTPD5)"
124125at40674	"Cathepsin L2, isoform CRA_a (CTSL2;CTSV)"
153670at40674	Uncharacterized protein C21orf58 (C21orf58)
138054at40674	Galactose-3-O-sulfotransferase 2 (GAL3ST2)
179413at40674	Osteoclast stimulatory transmembrane protein (OCSTAMP)
20536at40674	"FYVE, RhoGEF and PH domain-containing protein 6 (FGD6)"
20217at40674	potassium voltage-gated channel subfamily H member 8 isoform X5 (KCNH8)
206139at40674	"CDGSH iron-sulfur domain-containing protein 3, mitochondrial (CISD3)"
182003at40674	"RNA binding motif protein, X-linked-like-1 (RBMXL1)"
79316at40674	"cDNA FLJ34665 fis, clone LIVER2000626, highly similar to Zinc finger protein 38 (ZNF3)"
180813at40674	NKAP-like protein (NKAPL)
186633at40674	Achaete-scute homolog 3 (ASCL3)
105078at40674	Protein shisa-9 (SHISA9)
125082at40674	C2 domain-containing protein 2 (C2CD2)
200414at40674	Transmembrane protein 160 (TMEM160)
56562at40674	EMILIN-2 (EMILIN2)
73276at40674	Leucine-rich repeat LGI family member 3 (LGI3)
4023at40674	Autophagy-related protein 2 homolog B (ATG2B)
148419at40674	Olfactory receptor 6C1 (OR6C1)
52847at40674	"cDNA FLJ36171 fis, clone TESTI2026215, highly similar to Homo sapiens two pore segment channel 1 (TPCN1), mRNA (TPCN1)"
155872at40674	"cDNA FLJ57854, highly similar to Synaptophysin-like protein 2 (SYPL2)"
212320at40674	Small integral membrane protein 9 (SMIM9)
207764at40674	Protein TNT (C16orf82)
200377at40674	Transmembrane protein 170A (TMEM170A)
43949at40674	Gamma-secretase-activating protein 16 kDa C-terminal form (GSAP)
28996at40674	histone deacetylase 9 isoform 5 (HDAC9)
41142at40674	melanotransferrin isoform X1 (MELTF)
211175at40674	MCP-2(6-76) (CCL8)
77149at40674	Protein disulfide-isomerase A5 (PDIA5)
179401at40674	"Chromosome 9 open reading frame 9, isoform CRA_a (C9orf9;SPACA9)"
187366at40674	PDPN (PDPN)
105038at40674	Carbohydrate sulfotransferase (CHST9)
174823at40674	Protein shisa-3 homolog (SHISA3)
208272at40674	Prokineticin-2 (PROK2)
165880at40674	UPF0696 protein C11orf68 (C11orf68)
81376at40674	cDNA FLJ76222 (FAM13C)
88115at40674	Anti-Muellerian hormone type-2 receptor (AMHR2)
144710at40674	Glucosamine-6-phosphate isomerase (GNPDA2)
212775at40674	Small vasohibin-binding protein (SVBP)
39174at40674	Fibroblast growth factor receptor 3 (FGFR3)
70140at40674	NEDD8 ultimate buster-1 (NUB1;NYREN18)
148954at40674	Chromobox protein homolog 8 (CBX8)
7801at40674	Beta/gamma crystallin domain-containing protein 1 (CRYBG1)
121898at40674	Developmentally-regulated GTP-binding protein 1 (DRG1)
43547at40674	Histone H2A deubiquitinase MYSM1 (MYSM1)
107437at40674	Peroxisomal sarcosine oxidase (PIPOX)
66993at40674	FYN-binding protein 2 (FYB2)
156273at40674	Progestin and adipoQ receptor family member 4 (PAQR4)
198581at40674	Serine/arginine-rich splicing factor 10 isoform 1 (SRSF10)
86764at40674	Cytosol aminopeptidase (LAP3)
155816at40674	Lamin tail domain-containing protein 1 (LMNTD1)
81710at40674	"Aspartyl aminopeptidase, isoform CRA_b (DNPEP)"
184305at40674	Adenine phosphoribosyltransferase (APRT)
53198at40674	Double-stranded RNA-specific editase B2 (ADARB2)
80033at40674	pancreatic lipase-related protein 3 isoform X2 (PNLIPRP3)
203885at40674	CCL27 protein (CCL27)
17466at40674	Golgi apparatus protein 1 (GLG1)
12310at40674	Zinc finger protein 318 (ZNF318)
151659at40674	SH3 domain-containing YSC84-like protein 1 (SH3YL1)
63183at40674	"F-box and WD-40 domain protein 5, isoform CRA_a (FBXW5)"
186065at40674	"Leucine rich repeat containing 20, isoform CRA_c (LRRC20)"
142235at40674	"Splicing factor, proline- and glutamine-rich (SFPQ)"
121005at40674	"LIM homeobox 6, isoform CRA_b (LHX6)"
53214at40674	"Angel homolog 1 (Drosophila), isoform CRA_b (ANGEL1)"
59369at40674	DHX32 (DHX32)
8521at40674	Disco-interacting protein 2 homolog C (DIP2C)
197569at40674	Keratin-associated protein 26-1 (KRTAP26-1)
180961at40674	Spermatogenesis-associated protein 2-like protein (SPATA2L)
82584at40674	"Tubulointerstitial nephritis antigen-like 1, isoform CRA_a (TINAGL1)"
74694at40674	"cDNA FLJ37159 fis, clone BRACE2026294, moderately similar to WD repeat protein 23 (DCAF11)"
58577at40674	"cDNA FLJ57330, highly similar to Amyloid beta A4 protein-binding family B member 1 (APBB1)"
177160at40674	tRNA-specific adenosine deaminase 2 (ADAT2)
48013at40674	microprocessor complex subunit DGCR8 isoform X1 (DGCR8)
71507at40674	Potassium-transporting ATPase subunit beta (ATP4B;GRK1)
196333at40674	T-lymphocyte activation antigen CD80 isoform X1 (CD80)
28870at40674	RADIL (RADIL)
165995at40674	Elongator complex protein 5 (ELP5)
41879at40674	MORC family CW-type zinc finger protein 1 (MORC1)
120331at40674	Pre-B-cell leukemia transcription factor 4 (PBX4)
189758at40674	"Toll-interleukin 1 receptor (TIR) domain containing adaptor protein, isoform CRA_a (TIRAP)"
211043at40674	Cystatin-9 (CST9)
164956at40674	Iroquois-class homeodomain protein IRX-3 (IRX3)
212982at40674	Beta-defensin 110 (DEFB110)
54312at40674	"cDNA FLJ11211 fis, clone PLACE1007955, highly similar to Homo sapiens cyclin D binding myb-like transcription factor 1 (DMTF1), mRNA (DMTF1)"
156935at40674	40S ribosomal protein S6 (RPS6)
87062at40674	Nuclear RNA export factor 3 (NXF3)
54533at40674	tRNA (guanine(26)-N(2))-dimethyltransferase (TRMT1L)
181691at40674	"Huntingtin interacting protein 2, isoform CRA_a (HIP2)"
119356at40674	Lipopolysaccharide-binding protein (LBP)
151423at40674	leucine-rich repeat and transmembrane domain-containing protein 2 isoform X1 (LRTM2)
30227at40674	Protein ECT2 (ECT2)
201056at40674	"RNA binding motif protein 24, isoform CRA_a (RBM24)"
63736at40674	Kinesin-like protein (KIF18B)
71018at40674	Bone morphogenetic protein receptor type-1A (BMPR1A)
123362at40674	Homeobox protein aristaless-like 4 (ALX4)
134955at40674	Lymphocyte activation gene 3 protein (LAG3)
96189at40674	Pdk3 protein (PDK3)
12015at40674	"cDNA FLJ41865 fis, clone OCBBF2004826, highly similar to Homo sapiens T-cell lymphoma invasion and metastasis 2 (TIAM2), transcript variant 1, mRNA (TIAM2)"
191996at40674	ER lumen protein-retaining receptor (KDELR2)
198815at40674	Yae1 domain-containing protein 1 (YAE1D1)
104709at40674	N-acetylglucosamine-6-phosphate deacetylase (AMDHD2)
8729at40674	PLA2R1 protein (PLA2R1)
41694at40674	Semaphorin-4G (SEMA4G)
64797at40674	"Nucleolar protein 4, isoform CRA_c (NOL4)"
129559at40674	"cDNA, FLJ94167 (CCDC181)"
31733at40674	Mast/stem cell growth factor receptor (KIT)
89220at40674	WDR46 (WDR46)
164522at40674	Protein DEPP1 (DEPP1)
8416at40674	adhesion G protein-coupled receptor L3 isoform X1 (ADGRL3)
141351at40674	"Keratin, type I cytoskeletal 10 (KRT10)"
185250at40674	Regulator of G-protein signaling 8 (RGS8)
94466at40674	"cDNA FLJ58043, highly similar to Estrogen-related receptor gamma (ERRgamma;ESRRG;NR3B3)"
177793at40674	"Cell division cycle associated 4, isoform CRA_a (CDCA4)"
111298at40674	"Discoidin, CUB and LCCL domain-containing protein 1 (DCBLD1)"
143439at40674	Iroquois-class homeodomain protein IRX-6 (IRX6)
180079at40674	UPF0461 protein C5orf24 (C5orf24)
157976at40674	Metallo-beta-lactamase domain-containing protein 1 (MBLAC1)
4344at40674	Alpha thalassemia/mental retardation syndrome X-linked (ATRX)
143433at40674	Proline-rich transmembrane protein 4 (PRRT4)
110572at40674	Myocyte enhancer factor 2A isoform 4 (MEF2A)
203391at40674	Pterin-4-alpha-carbinolamine dehydratase 2 (PCBD2)
100993at40674	TNF receptor-associated factor 1 (TRAF1)
35549at40674	"Caspase recruitment domain family, member 4 (CARD4;NOD1)"
96717at40674	SHC-transforming protein 2 (SHC2)
67649at40674	"Growth arrest-specific 2 like 3, isoform CRA_a (GAS2L3)"
136468at40674	UBC (UBC)
132028at40674	RNA 3'-terminal phosphate cyclase (RTCA)
194859at40674	Uncharacterized protein C5orf49 (C5orf49)
113722at40674	LPLAT 7 (MBOAT7)
34109at40674	Inter-alpha-trypsin inhibitor heavy chain H6 (ITIH6)
134215at40674	Homer protein homolog 2 (HOMER2)
127668at40674	Coiled-coil domain-containing protein 187 (CCDC187)
15545at40674	CAND1 (CAND1)
32754at40674	Gamma-tubulin complex component (TUBGCP2)
122334at40674	"RNA-binding motif, single-stranded-interacting protein 2 (RBMS2)"
40116at40674	Leucine-rich repeat-containing protein 37A3 (LRRC37A3)
181039at40674	"cDNA FLJ58930, highly similar to Cytochrome b561 domain-containing protein 1 (CYB561D1)"
83636at40674	ERO1-like protein alpha (ERO1A)
33082at40674	Vacuolar protein sorting-associated protein 16 homolog (VPS16)
5778at40674	Histone-lysine N-methyltransferase 2B (KMT2B)
144146at40674	Zinc finger protein 821 (ZNF821)
60724at40674	Kinesin-like protein (KIF2C)
207066at40674	Glycosyl-phosphatidylinositol-anchored molecule-like protein (GML)
98018at40674	Integrin alpha FG-GAP repeat containing 2 isoform 2 (ITFG2)
200751at40674	"Proline rich membrane anchor 1, isoform CRA_a (PRIMA1)"
60605at40674	tRNA wybutosine-synthesizing protein 4 (LCMT2)
129888at40674	Nesfatin-1 (NUCB2)
142276at40674	ATP synthase subunit gamma (ATP5F1C)
99852at40674	C11ORF66s (C11orf66;PPP1R32)
21770at40674	Otoancorin (OTOA)
110841at40674	Neuronal pentraxin receptor (NPTXR)
163174at40674	WNT1-inducible-signaling pathway protein 2 (WISP2)
192333at40674	Centrosomal protein of 19 kDa (CEP19)
92894at40674	TBC1 domain family member 3D (TBC1D3D)
41144at40674	Volume-regulated anion channel subunit LRRC8E (LRRC8E)
56104at40674	Tyrosine-protein phosphatase non-receptor type 9 (PTPN9)
161124at40674	Caveolae-associated protein 1 (CAVIN1)
121577at40674	Guanine nucleotide-binding protein subunit alpha-12 (GNA12)
64032at40674	KIF1-binding protein (KIF1BP)
85989at40674	Equilibrative nucleoside transporter 4 (SLC29A4)
195483at40674	Junctional sarcoplasmic reticulum protein 1 (JSRP1)
46859at40674	RADX (RADX)
102579at40674	COP9 constitutive photomorphogenic-like protein subunit 4 isoform 1 (COPS4)
139898at40674	Arfaptin-2 (ARFIP2)
90994at40674	EYA2 (EYA2)
150777at40674	Zinc finger protein ZIC 5 (ZIC5)
28162at40674	DNA replication ATP-dependent helicase DNA2 (DNA2)
91011at40674	KH homology domain-containing protein 4 (KHDC4)
135337at40674	Pulmonary surfactant-associated protein B (SFTPB)
150358at40674	Uncharacterized protein DKFZp686L0872 (DKFZp686L0872;TXNDC15)
178789at40674	Transcription initiation factor TFIID subunit 12 (TAF12)
77720at40674	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 (NYAP2)
93126at40674	"Olfactomedin 4, isoform CRA_a (OLFM4)"
146093at40674	F-box only protein 2 (FBXO2)
51104at40674	Testis tissue sperm-binding protein Li 57p (POMT1)
17176at40674	Ran-binding protein 6 (RANBP6)
80332at40674	Leucine-rich repeat-containing protein 1 (LRRC1)
20989at40674	Electrogenic sodium bicarbonate cotransporter 4 (SLC4A5)
156704at40674	"Leucine rich repeat containing 57, isoform CRA_c (LRRC57)"
18382at40674	PLCB1 (PLCB1)
6033at40674	DOCK7 (DOCK7)
22453at40674	FAM120A (FAM120A)
18313at40674	ATP-citrate synthase (ACLY;ACLY variant protein)
198393at40674	Angiopoietin-like protein 8 (ANGPTL8)
114636at40674	"cDNA FLJ36753 fis, clone UTERU2017761, highly similar to Zinc finger protein 684 (ZNF684)"
152725at40674	"D-beta-hydroxybutyrate dehydrogenase, mitochondrial isoform X1 (BDH1)"
119791at40674	Tumor susceptibility gene 101 protein (TSG101)
48159at40674	LARP4 protein (LARP4)
162343at40674	"39S ribosomal protein L28, mitochondrial (MRPL28)"
155659at40674	Lymphocyte transmembrane adapter 1 (LAX1)
172075at40674	Rhombotin-1 (LMO1)
158825at40674	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related (HMG20B)
199739at40674	Angiogenin (ANG;RAA1;RAB1;RNASE4)
81055at40674	F-box/LRR-repeat protein 7 isoform 2 (FBXL7)
22849at40674	Meckelin (TMEM67)
166140at40674	Membrane-anchored junction protein (MAJIN)
165427at40674	Microfibrillar-associated protein 1 (MFAP1)
42016at40674	Sortilin (SORT1)
101612at40674	"CDC-like kinase 2, isoform CRA_a (CLK2)"
124324at40674	E3 ubiquitin-protein ligase RING2 (RNF2)
133064at40674	Magnesium transporter protein 1 (MAGT1)
204884at40674	SCOC (SCOC)
193248at40674	Transcription factor SOX-4 (SOX4)
44878at40674	"cDNA FLJ39460 fis, clone PROST2011482, highly similar to Transducin-like enhancer protein 3 (TLE3)"
125103at40674	Pleckstrin-2 (PLEK2)
185641at40674	"C-type (Calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 5 (CLEC5A;CLECSF5)"
141081at40674	zinc finger protein AEBP2 isoform X3 (AEBP2)
145815at40674	"cDNA FLJ58025, highly similar to Homo sapiens mitochondrial translational release factor 1-like (MTRF1L), mRNA (MTRF1L)"
34117at40674	"Vesicle docking protein p115, isoform CRA_a (USO1;VDP)"
131043at40674	Cyclin-J-like protein (CCNJL)
64175at40674	GRAM domain-containing protein 4 (GRAMD4)
169662at40674	RDM1 (RDM1)
51969at40674	HBS1-like (S. cerevisiae) (HBS1L)
152545at40674	"HCG2020143, isoform CRA_d (BSCL2)"
84399at40674	Selenoprotein N (SELENON)
195803at40674	Cornifelin (CNFN)
158700at40674	"Kallikrein 6 (Neurosin, zyme), isoform CRA_b (KLK6)"
136436at40674	Sulfotransferase (SULT4A1)
154360at40674	Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein (HMCES)
52309at40674	Mastermind-like domain-containing protein 1 (MAMLD1)
35312at40674	"FYVE, RhoGEF and PH domain containing 1 (Faciogenital dysplasia), isoform CRA_a (FGD1)"
84371at40674	Cytochrome P450 1A2 (CYP1A2)
210083at40674	Tumor necrosis factor receptor superfamily member 12A (TNFRSF12A)
165555at40674	"C-type lectin domain family 1, member A, isoform CRA_c (CLEC1A)"
109565at40674	"Nuclear receptor subfamily 4, group A, member 3, isoform CRA_c (NR4A3)"
81140at40674	HIV Tat-specific factor 1 (HTATSF1)
196450at40674	"cDNA FLJ76392, highly similar to Homo sapiens mitochondrial ribosomal protein L43 (MRPL43), transcript variant 1, mRNA (MRPL43)"
94319at40674	"Matrix metallopeptidase 11 (Stromelysin 3), isoform CRA_b (MMP11)"
176642at40674	Homeobox protein Hox-D8 (HOXD8)
88698at40674	"Tryptophanyl-tRNA synthetase, isoform CRA_a (WARS)"
185969at40674	"HCG2009644, isoform CRA_b (KLRK1)"
30553at40674	Breast cancer anti-estrogen resistance 2 (TRERF1)
184065at40674	Fibroblast growth factor 20 (FGF20)
23099at40674	alpha-protein kinase 1 isoform X1 (ALPK1)
2601at40674	E3 ubiquitin-protein ligase UBR5 (UBR5)
45496at40674	E3 ubiquitin-protein ligase RFWD3 (RFWD3)
205810at40674	C-C motif chemokine 25 (CCL25)
129794at40674	Interferon regulatory factor 1 (IRF1)
6444at40674	Zinc finger protein 142 (ZNF142)
28914at40674	Zinc finger protein 687 (ZNF687)
183275at40674	"Complement component 1, q subcomponent, A chain, isoform CRA_a (C1QA)"
21368at40674	ADAMTS-like protein 2 (ADAMTSL2)
72872at40674	Coronin-2B (CORO2B)
178888at40674	"Breast cancer metastasis suppressor 1, isoform CRA_c (BRMS1)"
93184at40674	"Phenylalanine hydroxylase, isoform CRA_a (PAH)"
13559at40674	F-actin-uncapping protein LRRC16A (CARMIL1)
100052at40674	Potassium voltage-gated channel subfamily V member 1 (KCNV1)
72652at40674	serologically defined colon cancer antigen 8 isoform X5 (SDCCAG8)
98433at40674	MFSD1 (MFSD1)
202952at40674	"Acyl-coenzyme A thioesterase 13, N-terminally processed (ACOT13)"
115523at40674	Cyclic AMP-dependent transcription factor ATF-7 (ATF7)
167567at40674	Trimeric intracellular cation channel type A (TMEM38A)
172367at40674	Inhibitory synaptic factor 1 (C15orf59)
39395at40674	AE 4 (SLC4A9)
103925at40674	Zinc finger and BTB domain-containing protein 32 (ZBTB32)
103927at40674	Muscarinic acetylcholine receptor M4 (CHRM4)
48724at40674	Uncharacterized protein KIAA1841 (KIAA1841)
110417at40674	"TSC22 domain family, member 1, isoform CRA_a (TSC22D1)"
64059at40674	"Thymopoietin, isoform CRA_c (TMPO)"
71139at40674	"cDNA FLJ54468, highly similar to Spindle assembly abnormal protein 6 homolog (SASS6)"
184037at40674	Signal peptidase complex catalytic subunit SEC11 (SEC11A;SEC11L1)
193641at40674	Mediator of RNA polymerase II transcription subunit 19 (MED19)
158786at40674	Olfactory receptor (OR8D1)
180313at40674	"Family with sequence similarity 51, member A1, isoform CRA_a (FAM51A1;GEMIN8)"
33477at40674	cDNA FLJ57829 (TTC27)
185808at40674	Melanoregulin (MREG)
121424at40674	Protein FAM117A (FAM117A)
80741at40674	arylsulfatase F isoform X1 (ARSF)
16053at40674	"cDNA FLJ53921, highly similar to Tyrosine-protein kinase receptor Tie-1 (TIE1)"
84122at40674	"cDNA FLJ35347 fis, clone PROST2016860, highly similar to Six-transmembrane epithelial antigen of prostate 2 (STEAP2)"
195062at40674	Transcription factor E2F5 (E2F5)
148352at40674	Tumor necrosis factor-inducible gene 6 protein (TNFAIP6)
77786at40674	NOELIN1_V4 (OLFM1)
96027at40674	Testis secretory sperm-binding protein Li 213e (GPAT3;HMFN0839)
135173at40674	Ciliogenesis-associated TTC17-interacting protein (CATIP)
156953at40674	"Phosphatidic acid phosphatase type 2A, isoform CRA_a (PLPP1;PPAP2A)"
116159at40674	Inactive polypeptide N-acetylgalactosaminyltransferase-like protein 5 (GALNTL5)
185762at40674	Caveolin (CAV1)
57837at40674	"Methionine--tRNA ligase, mitochondrial (MARS2)"
158493at40674	Peroxisomal membrane protein PEX14 (PEX14)
51346at40674	Trafficking protein particle complex subunit 12 (TRAPPC12)
115620at40674	Eukaryotic translation initiation factor 3 subunit M (EIF3M)
49147at40674	"Dpy-19-like 4 (C. elegans), isoform CRA_b (DPY19L4)"
163969at40674	Triosephosphate isomerase (HEL-S-49;TPI1)
167076at40674	Leukotriene B4 receptor 1 (LTB4R)
77371at40674	"TNF receptor-associated factor 4, isoform CRA_b (TRAF4)"
64083at40674	"SRY (Sex determining region Y)-box 5, isoform CRA_a (SOX5)"
150722at40674	"Solute carrier family 25 (Mitochondrial deoxynucleotide carrier), member 19, isoform CRA_a (DKFZp667O1614;SLC25A19)"
191299at40674	Skin-specific protein 32 (XP32)
123688at40674	sphingosine-1-phosphate phosphatase 2 isoform b (SGPP2)
139623at40674	Cytohesin-interacting protein (CYTIP)
210266at40674	"cDNA FLJ56349, highly similar to Homo sapiens ninjurin 2 (NINJ2), mRNA (NINJ2)"
128945at40674	Nuclear factor erythroid 2-related factor 2 (NFE2L2)
148291at40674	"G protein-coupled receptor 92, isoform CRA_a (KPG_010;LPAR5)"
190882at40674	Taste receptor type 2 member 19 (TAS2R19)
64909at40674	RNA polymerase II-associated protein 3 (RPAP3)
811at40674	DNAH7 (DNAH7)
195857at40674	"Ubiquitin-conjugating enzyme E2 variant 2, isoform CRA_b (UBE2V2)"
94416at40674	Casein kinase I isoform delta (CSNK1D)
